166658000000,-0.02142,-0.07255,0.86227,0.99936,-0.00391,-0.03544,0.00390,-0.06807,-0.01221,0.36969,
166914000000,-0.04323,-0.06948,0.95955,0.99936,-0.00140,-0.03563,0.00333,-0.07117,-0.00406,0.37429,
167226000000,-0.06430,-0.06904,1.06076,0.99937,-0.00793,-0.03454,0.00231,-0.06221,-0.00055,0.27456,
167471000000,-0.07906,-0.06503,1.12143,0.99945,-0.00181,-0.03313,0.00159,-0.05424,0.00933,0.23021,
167716000000,-0.08919,-0.06001,1.16994,0.99938,-0.00603,-0.03479,0.00092,-0.04807,0.01287,0.18773,
167963000000,-0.08885,-0.05744,1.21441,0.99979,-0.01700,-0.01136,0.00051,-0.04376,0.02005,0.16295,
168248000000,-0.09693,-0.04816,1.25805,0.99988,-0.01105,-0.01123,0.00010,-0.03219,0.02445,0.13516,
168567000000,-0.10106,-0.03943,1.28081,0.99979,-0.01715,-0.01070,-0.00204,-0.02314,0.02447,0.10182,
168947000000,-0.09941,-0.03142,1.30644,0.99984,-0.01194,-0.01292,-0.00257,-0.00896,0.02461,0.07307,
169104000000,-0.09906,-0.02700,1.31362,0.99982,-0.01465,-0.01139,-0.00292,-0.00923,0.02433,0.06339,
169422000000,-0.10232,-0.01777,1.32787,0.99979,-0.01589,-0.01205,-0.00368,-0.00704,0.03101,0.05514,
169746000000,-0.10391,-0.00561,1.33901,0.99978,-0.01600,-0.01263,-0.00406,-0.00472,0.03969,0.03565,
170104000000,-0.10700,0.01025,1.35024,0.99978,-0.01492,-0.01423,-0.00429,-0.00936,0.04426,0.03684,
170483000000,-0.11116,0.02787,1.36244,0.99986,-0.01122,-0.01154,-0.00429,-0.01157,0.03845,0.04178,
170864000000,-0.11983,0.04084,1.37153,0.99983,-0.01342,-0.01198,-0.00424,-0.00882,0.02610,0.03223,
171202000000,-0.12638,0.05099,1.38152,0.99983,-0.01335,-0.01166,-0.00458,-0.00690,0.02476,0.03697,
171564000000,-0.13050,0.05854,1.39538,0.99987,-0.00981,-0.01168,-0.00457,-0.00283,0.01188,0.04467,
171752000000,-0.13298,0.05978,1.40272,0.99986,-0.01122,-0.01192,-0.00462,-0.00404,0.00361,0.04938,
172109000000,-0.13647,0.06164,1.41822,0.99987,-0.01062,-0.01147,-0.00502,-0.00368,-0.00155,0.04171,
172358000000,-0.13797,0.06128,1.42748,0.99990,-0.00966,-0.00882,-0.00488,0.00223,-0.00773,0.04528,
172636000000,-0.13690,0.05664,1.43699,0.99980,-0.01424,-0.01324,-0.00463,0.00486,-0.01176,0.03995,
173075000000,-0.13102,0.05597,1.45047,0.99988,-0.00955,-0.01114,-0.00475,0.00690,-0.00473,0.03155,
173376000000,-0.12969,0.05441,1.45367,0.99982,-0.01451,-0.01151,-0.00511,0.00525,-0.00605,0.02210,
173584000000,-0.12401,0.05240,1.45611,0.99985,-0.00907,-0.01361,-0.00521,0.00895,-0.00760,0.02549,
173926000000,-0.12171,0.05082,1.45969,0.99983,-0.01252,-0.01197,-0.00554,0.00281,-0.00967,0.01465,
174246000000,-0.11957,0.04830,1.46574,0.99988,-0.00914,-0.01165,-0.00544,0.00469,-0.01108,0.01926,
174562000000,-0.11688,0.04616,1.47091,0.99985,-0.01338,-0.01001,-0.00551,0.00975,-0.01006,0.02331,
174860000000,-0.11063,0.04349,1.47805,0.99987,-0.01042,-0.01098,-0.00533,0.01989,-0.00917,0.02771,
175168000000,-0.10186,0.04078,1.48770,0.99985,-0.01078,-0.01231,-0.00554,0.01989,-0.01304,0.03930,
175493000000,-0.09548,0.03672,1.50012,0.99982,-0.01069,-0.01436,-0.00561,0.01270,-0.01709,0.04105,
175918000000,-0.09323,0.03150,1.51761,0.99985,-0.01152,-0.01115,-0.00583,0.01017,-0.01987,0.04641,
176241000000,-0.09083,0.02583,1.53276,0.99984,-0.01055,-0.01333,-0.00603,0.00946,-0.02029,0.04758,
176610000000,-0.08770,0.02130,1.54883,0.99985,-0.01147,-0.01133,-0.00604,0.01138,-0.01953,0.04261,
176906000000,-0.08530,0.01657,1.56063,0.99985,-0.01041,-0.01231,-0.00585,0.01230,-0.01972,0.03736,
177237000000,-0.08086,0.01264,1.57038,0.99984,-0.01210,-0.01164,-0.00623,0.01460,-0.01665,0.03342,
177454000000,-0.07779,0.00982,1.57794,0.99984,-0.01080,-0.01260,-0.00618,0.01667,-0.01639,0.03562,
177795000000,-0.07328,0.00763,1.58948,0.99986,-0.01140,-0.01040,-0.00637,0.01890,-0.01357,0.03538,
178048000000,-0.06683,0.00494,1.59881,0.99987,-0.00998,-0.01085,-0.00666,0.02459,-0.01637,0.03399,
178394000000,-0.05872,-0.00177,1.60525,0.99983,-0.01307,-0.01104,-0.00653,0.02544,-0.01562,0.02619,
178740000000,-0.04663,-0.00606,1.61289,0.99986,-0.00985,-0.01147,-0.00673,0.03096,-0.01538,0.01252,
179073000000,-0.03393,-0.00997,1.61383,0.99980,-0.01366,-0.01308,-0.00665,0.02949,-0.01289,0.01428,
179428000000,-0.02409,-0.01253,1.61924,0.99987,-0.00764,-0.01275,-0.00646,0.02502,-0.01498,0.01122,
179819000000,-0.01815,-0.01951,1.61954,0.99978,-0.01325,-0.01437,-0.00699,0.01493,-0.02113,0.01419,
180307000000,-0.01368,-0.02245,1.63022,0.99987,-0.01024,-0.01004,-0.00748,0.01608,-0.01378,0.03289,
180708000000,-0.00778,-0.02963,1.63639,0.99981,-0.01226,-0.01342,-0.00763,0.01906,-0.01735,0.00924,
181019000000,-0.00006,-0.03137,1.64073,0.99986,-0.01047,-0.01102,-0.00754,0.02648,-0.01143,0.01703,
181359000000,0.00687,-0.03576,1.64172,0.99979,-0.01296,-0.01378,-0.00751,0.01874,-0.01300,0.00191,
181572000000,0.01254,-0.03639,1.64155,0.99981,-0.01135,-0.01381,-0.00756,0.02059,-0.00593,0.00056,
181940000000,0.01866,-0.03580,1.63760,0.99981,-0.01298,-0.01251,-0.00747,0.01384,-0.00345,-0.01393,
182217000000,0.02236,-0.03628,1.63239,0.99983,-0.00976,-0.01365,-0.00735,0.01420,-0.00736,-0.01762,
182466000000,0.02394,-0.03747,1.62720,0.99982,-0.01164,-0.01269,-0.00743,0.00933,-0.01017,-0.00850,
182734000000,0.02581,-0.03950,1.62278,0.99980,-0.01260,-0.01345,-0.00718,0.00767,-0.01010,-0.00885,
182994000000,0.02804,-0.04111,1.62015,0.99981,-0.00963,-0.01500,-0.00724,0.00635,-0.00959,-0.00122,
183514000000,0.02202,-0.04261,1.60985,0.99980,-0.01229,-0.01387,-0.00741,-0.01513,-0.00514,-0.01984,
183776000000,0.01719,-0.04306,1.60381,0.99977,-0.01162,-0.01641,-0.00754,-0.01794,-0.00335,-0.01288,
184060000000,0.01031,-0.04315,1.59765,0.99974,-0.01317,-0.01699,-0.00728,-0.02561,-0.00295,-0.01584,
184410000000,-0.00496,-0.04124,1.59650,0.99983,-0.01030,-0.01373,-0.00714,-0.02841,0.00010,0.00292,
184756000000,-0.01948,-0.04300,1.59499,0.99977,-0.01269,-0.01597,-0.00729,-0.03203,-0.00571,0.00195,
185282000000,-0.03677,-0.04373,1.59376,0.99978,-0.01193,-0.01556,-0.00696,-0.03066,-0.00549,0.01157,
185645000000,-0.05028,-0.04439,1.59317,0.99974,-0.01428,-0.01631,-0.00706,-0.03467,0.00259,-0.00009,
185997000000,-0.06494,-0.04082,1.59766,0.99981,-0.01116,-0.01464,-0.00676,-0.03443,0.01046,0.02441,
186394000000,-0.08199,-0.03818,1.60519,0.99979,-0.01256,-0.01454,-0.00670,-0.03480,0.00597,0.02434,
186614000000,-0.08913,-0.03591,1.60953,0.99982,-0.01150,-0.01335,-0.00658,-0.02585,0.00807,0.02263,
187003000000,-0.09922,-0.03397,1.61591,0.99977,-0.01315,-0.01545,-0.00693,-0.02408,0.00925,0.02433,
187404000000,-0.10812,-0.02715,1.62248,0.99976,-0.01486,-0.01435,-0.00685,-0.02430,0.02195,0.02874,
187775000000,-0.11685,-0.01835,1.63049,0.99982,-0.01282,-0.01265,-0.00643,-0.01507,0.02544,0.02769,
188045000000,-0.12165,-0.01328,1.63442,0.99975,-0.01745,-0.01298,-0.00602,-0.01275,0.02730,0.01533,
188372000000,-0.12055,-0.00070,1.64024,0.99985,-0.01168,-0.01113,-0.00610,0.00668,0.03830,0.02717,
188674000000,-0.11892,0.00481,1.64032,0.99977,-0.01493,-0.01391,-0.00583,0.00077,0.02635,0.00889,
189079000000,-0.11174,0.01924,1.64187,0.99985,-0.01131,-0.01198,-0.00591,0.01453,0.03488,0.01164,
189488000000,-0.10533,0.02851,1.64065,0.99979,-0.01495,-0.01225,-0.00606,0.01665,0.02598,-0.00095,
189846000000,-0.09362,0.03901,1.63878,0.99985,-0.01181,-0.01084,-0.00594,0.02886,0.02970,-0.00535,
190164000000,-0.08266,0.04477,1.63313,0.99985,-0.01181,-0.01136,-0.00570,0.03015,0.01795,-0.01405,
190587000000,-0.06422,0.04969,1.62653,0.99985,-0.01254,-0.01084,-0.00559,0.04340,0.00478,-0.01760,
190944000000,-0.04566,0.05091,1.61654,0.99987,-0.00934,-0.01199,-0.00568,0.04611,-0.00408,-0.02605,
191275000000,-0.03068,0.04891,1.60383,0.99983,-0.01221,-0.01284,-0.00589,0.04234,-0.01245,-0.03004,
191599000000,-0.02006,0.04682,1.59965,0.99989,-0.00846,-0.01083,-0.00614,0.04404,-0.01555,-0.01606,
191986000000,-0.00518,0.04113,1.59243,0.99981,-0.01107,-0.01455,-0.00616,0.03652,-0.02351,-0.00183,
192303000000,0.00549,0.03620,1.58979,0.99982,-0.01092,-0.01435,-0.00619,0.02819,-0.02088,-0.00608,
192680000000,0.01089,0.03004,1.58778,0.99981,-0.01029,-0.01527,-0.00629,0.01887,-0.02101,-0.00452,
193006000000,0.01087,0.02546,1.58771,0.99985,-0.01065,-0.01206,-0.00618,0.01254,-0.02194,0.00177,
193339000000,0.01163,0.01704,1.58713,0.99983,-0.00899,-0.01470,-0.00608,0.01112,-0.03019,-0.00402,
193690000000,0.01362,0.00881,1.58490,0.99983,-0.01224,-0.01286,-0.00589,0.00950,-0.02671,-0.00136,
194024000000,0.01530,0.00128,1.58450,0.99983,-0.00994,-0.01458,-0.00576,0.01223,-0.02404,-0.00006,
194427000000,0.01648,-0.00582,1.57830,0.99980,-0.01229,-0.01445,-0.00568,0.00641,-0.02026,-0.02427,
194793000000,0.01654,-0.01114,1.57128,0.99984,-0.01062,-0.01309,-0.00576,0.00725,-0.01705,-0.01675,
195070000000,0.01702,-0.01626,1.56293,0.99976,-0.01415,-0.01535,-0.00594,0.00501,-0.01679,-0.02543,
195444000000,0.01695,-0.01680,1.55662,0.99984,-0.01153,-0.01230,-0.00604,0.00648,0.00065,-0.01476,
195777000000,0.01700,-0.01882,1.54767,0.99975,-0.01407,-0.01668,-0.00561,0.00284,-0.00425,-0.02512,
196107000000,0.01550,-0.01470,1.54152,0.99987,-0.00942,-0.01244,-0.00502,0.00521,0.00520,-0.02251,
196412000000,0.01159,-0.01715,1.52914,0.99974,-0.01530,-0.01625,-0.00481,-0.00596,-0.00539,-0.03097,
196640000000,0.01298,-0.01493,1.52557,0.99980,-0.01033,-0.01624,-0.00481,0.00907,0.00611,-0.02579,
197009000000,0.00422,-0.01308,1.51400,0.99977,-0.01545,-0.01385,-0.00479,-0.01071,0.00572,-0.02418,
197451000000,-0.00231,-0.01080,1.50217,0.99983,-0.00989,-0.01488,-0.00443,-0.00523,0.00569,-0.03572,
197777000000,-0.00813,-0.00933,1.48575,0.99974,-0.01650,-0.01522,-0.00459,-0.01244,0.00915,-0.03801,
198052000000,-0.01125,-0.00489,1.47947,0.99983,-0.01009,-0.01451,-0.00431,0.00208,0.01868,-0.03327,
198391000000,-0.01801,-0.00185,1.46566,0.99973,-0.01629,-0.01569,-0.00432,-0.01283,0.01333,-0.02685,
198659000000,-0.02053,0.00403,1.46102,0.99981,-0.01129,-0.01541,-0.00425,-0.00024,0.02287,-0.01953,
198998000000,-0.02855,0.00983,1.45104,0.99976,-0.01623,-0.01440,-0.00430,-0.01105,0.02210,-0.02107,
199280000000,-0.03262,0.01705,1.44964,0.99983,-0.01149,-0.01384,-0.00428,-0.00100,0.02864,-0.00814,
199611000000,-0.03735,0.02551,1.44598,0.99980,-0.01388,-0.01402,-0.00412,-0.00539,0.02176,0.00087,
199997000000,-0.04027,0.03370,1.44600,0.99982,-0.01237,-0.01379,-0.00403,-0.00567,0.02389,0.01443,
200362000000,-0.04207,0.04152,1.44636,0.99978,-0.01599,-0.01306,-0.00420,0.00084,0.02491,-0.00129,
200709000000,-0.04088,0.04889,1.44602,0.99978,-0.01105,-0.01720,-0.00398,-0.00462,0.02567,0.00535,
201098000000,-0.04644,0.05928,1.44429,0.99978,-0.01486,-0.01433,-0.00378,-0.01320,0.02628,0.00641,
201328000000,-0.05138,0.06545,1.44597,0.99982,-0.01109,-0.01518,-0.00378,-0.01039,0.02399,-0.00381,
201658000000,-0.05674,0.07179,1.44346,0.99982,-0.01235,-0.01409,-0.00386,-0.01113,0.01583,-0.00282,
202002000000,-0.06188,0.07682,1.44380,0.99983,-0.01150,-0.01364,-0.00359,-0.00613,0.01061,0.00524,
202462000000,-0.06446,0.08036,1.44346,0.99979,-0.01371,-0.01504,-0.00353,-0.00219,0.01004,-0.00239,
202800000000,-0.06559,0.08530,1.44569,0.99985,-0.01066,-0.01351,-0.00321,0.00117,0.01178,0.01433,
203085000000,-0.06790,0.08745,1.44793,0.99985,-0.01128,-0.01264,-0.00316,-0.00065,0.00358,0.01372,
203468000000,-0.06659,0.08629,1.44963,0.99985,-0.00913,-0.01433,-0.00314,0.00204,-0.00900,0.00298,
203819000000,-0.06476,0.08187,1.44773,0.99984,-0.01059,-0.01398,-0.00293,0.00374,-0.01684,-0.00423,
204206000000,-0.06421,0.07609,1.44266,0.99984,-0.01144,-0.01331,-0.00279,0.00184,-0.01630,-0.02047,
204448000000,-0.06392,0.07277,1.43835,0.99984,-0.01046,-0.01407,-0.00286,0.00087,-0.01492,-0.01517,
204804000000,-0.06373,0.06797,1.43029,0.99983,-0.01170,-0.01434,-0.00264,-0.00072,-0.01350,-0.02594,
205068000000,-0.06411,0.06535,1.42367,0.99980,-0.01240,-0.01514,-0.00271,-0.00313,-0.00740,-0.01755,
205429000000,-0.06710,0.06293,1.41771,0.99981,-0.01144,-0.01539,-0.00255,-0.00811,-0.00492,-0.01683,
205793000000,-0.07237,0.06256,1.41093,0.99977,-0.01410,-0.01587,-0.00244,-0.01268,0.00353,-0.01605,
206112000000,-0.07848,0.06454,1.40752,0.99982,-0.00987,-0.01575,-0.00249,-0.01578,0.00583,-0.01121,
206443000000,-0.08741,0.06603,1.40042,0.99978,-0.01584,-0.01375,-0.00249,-0.01687,0.00862,-0.01209,
206772000000,-0.09279,0.06908,1.39997,0.99983,-0.01019,-0.01505,-0.00202,-0.00926,0.01220,-0.00636,
207173000000,-0.10038,0.07317,1.39427,0.99978,-0.01456,-0.01524,-0.00162,-0.01857,0.01222,-0.01727,
207427000000,-0.10560,0.07759,1.39411,0.99986,-0.00947,-0.01356,-0.00167,-0.01186,0.01731,-0.00242,
207742000000,-0.11221,0.07935,1.38822,0.99975,-0.01517,-0.01637,-0.00189,-0.01928,0.00706,-0.01430,
208115000000,-0.11794,0.08456,1.38949,0.99986,-0.01055,-0.01268,-0.00228,-0.01037,0.01538,0.01868,
208454000000,-0.12462,0.08407,1.39073,0.99974,-0.01348,-0.01846,-0.00193,-0.01886,0.00269,-0.00255,
208719000000,-0.12963,0.08960,1.39448,0.99988,-0.01018,-0.01193,-0.00191,-0.00991,0.02024,0.01920,
209100000000,-0.13742,0.09038,1.39715,0.99980,-0.01320,-0.01526,-0.00150,-0.00823,0.00731,0.00618,
209392000000,-0.13749,0.09323,1.39838,0.99983,-0.01008,-0.01530,-0.00136,-0.00257,0.00990,0.00369,
209754000000,-0.14239,0.09598,1.40013,0.99981,-0.01344,-0.01432,-0.00143,-0.00882,0.00789,0.01319,
210055000000,-0.14449,0.09763,1.40335,0.99984,-0.01018,-0.01470,-0.00155,-0.00212,0.00872,0.00484,
210311000000,-0.14713,0.09798,1.40146,0.99977,-0.01386,-0.01609,-0.00147,-0.01106,0.00408,0.00236,
210655000000,-0.15147,0.09981,1.40363,0.99985,-0.00895,-0.01469,-0.00142,-0.01058,0.00596,0.00326,
211015000000,-0.16018,0.09930,1.40076,0.99979,-0.01356,-0.01514,-0.00151,-0.01922,0.00039,-0.00427,
211348000000,-0.16577,0.09940,1.40021,0.99985,-0.00836,-0.01497,-0.00149,-0.01176,-0.00170,-0.00163,
211632000000,-0.17292,0.09698,1.39397,0.99976,-0.01397,-0.01678,-0.00177,-0.02304,-0.01040,-0.01819,
211969000000,-0.18099,0.09637,1.39159,0.99984,-0.00973,-0.01498,-0.00166,-0.01638,-0.00178,-0.00627,
212336000000,-0.19268,0.09256,1.38594,0.99979,-0.01261,-0.01628,-0.00155,-0.02170,-0.00857,-0.02198,
212697000000,-0.20108,0.09286,1.38176,0.99985,-0.01213,-0.01248,-0.00180,-0.01468,0.00263,-0.01069,
212998000000,-0.20709,0.09055,1.37953,0.99988,-0.00908,-0.01220,-0.00147,-0.00153,-0.00746,-0.00323,
213343000000,-0.20766,0.08415,1.37733,0.99985,-0.01095,-0.01323,-0.00147,0.00623,-0.01993,-0.00868,
213635000000,-0.20469,0.07837,1.37506,0.99987,-0.00925,-0.01312,-0.00128,0.01085,-0.02271,0.00304,
213917000000,-0.20189,0.07232,1.37554,0.99986,-0.01192,-0.01164,-0.00124,0.01371,-0.02127,0.00894,
214093000000,-0.19855,0.06796,1.37717,0.99986,-0.01112,-0.01253,-0.00119,0.01529,-0.02164,0.01278,
214376000000,-0.19211,0.06171,1.38160,0.99988,-0.01006,-0.01132,-0.00091,0.02275,-0.01958,0.01742,
214759000000,-0.18108,0.05403,1.38817,0.99989,-0.01112,-0.00988,-0.00086,0.03333,-0.01912,0.01910,
215200000000,-0.16071,0.04379,1.39602,0.99987,-0.01103,-0.01207,-0.00084,0.04270,-0.02236,0.01489,
215433000000,-0.14896,0.03931,1.40064,0.99989,-0.01091,-0.00971,-0.00067,0.04678,-0.01782,0.02759,
215780000000,-0.13086,0.03078,1.41071,0.99987,-0.01065,-0.01226,-0.00051,0.04913,-0.02211,0.02594,
216155000000,-0.10999,0.02353,1.41928,0.99986,-0.01359,-0.01018,-0.00054,0.05433,-0.01252,0.02050,
216478000000,-0.09072,0.01920,1.42729,0.99985,-0.01254,-0.01212,-0.00016,0.05967,-0.00624,0.02776,
216804000000,-0.07157,0.01754,1.43786,0.99987,-0.01108,-0.01178,-0.00037,0.05405,-0.00363,0.03129,
217174000000,-0.05199,0.01541,1.44922,0.99983,-0.01290,-0.01339,-0.00058,0.04975,-0.00082,0.03251,
217437000000,-0.04004,0.01626,1.45792,0.99988,-0.00984,-0.01161,-0.00064,0.04627,-0.00036,0.02554,
217779000000,-0.02495,0.01433,1.46358,0.99981,-0.01434,-0.01348,-0.00080,0.04312,-0.00235,0.01684,
218180000000,-0.00756,0.01509,1.47074,0.99984,-0.01229,-0.01263,-0.00069,0.04266,0.00573,0.01341,
218451000000,0.00302,0.01616,1.47125,0.99977,-0.01570,-0.01445,-0.00064,0.03756,0.01034,0.00313,
218814000000,0.01472,0.02285,1.47752,0.99981,-0.01446,-0.01280,-0.00004,0.03127,0.02555,0.02171,
219163000000,0.02369,0.03171,1.48466,0.99980,-0.01381,-0.01460,0.00000,0.02534,0.02827,0.02128,
219521000000,0.03191,0.04245,1.49335,0.99980,-0.01413,-0.01380,0.00009,0.02326,0.03200,0.02781,
219843000000,0.03769,0.05201,1.50045,0.99979,-0.01407,-0.01497,-0.00012,0.01901,0.03141,0.02437,
220216000000,0.04119,0.06417,1.51473,0.99985,-0.01123,-0.01350,0.00018,0.01393,0.02939,0.03036,
220571000000,0.04395,0.07184,1.52091,0.99980,-0.01408,-0.01446,0.00008,0.00968,0.01951,0.01899,
220874000000,0.04462,0.07830,1.52993,0.99986,-0.00983,-0.01336,0.00003,0.00860,0.01573,0.02498,
221102000000,0.04388,0.08063,1.53571,0.99981,-0.01118,-0.01567,0.00004,0.00538,0.00853,0.02503,
221362000000,0.04346,0.08280,1.54187,0.99986,-0.01234,-0.01155,0.00025,0.00579,0.00461,0.02367,
221718000000,0.04588,0.08206,1.54793,0.99981,-0.01146,-0.01587,-0.00004,0.00870,-0.00147,0.01455,
221999000000,0.04772,0.08303,1.55135,0.99983,-0.01382,-0.01230,-0.00007,0.00782,0.00487,0.01229,
222332000000,0.04885,0.08382,1.55752,0.99983,-0.01150,-0.01417,-0.00010,0.01129,0.00411,0.01956,
222698000000,0.05199,0.08368,1.56500,0.99983,-0.01149,-0.01472,-0.00001,0.00283,-0.00102,0.02739,
223040000000,0.05198,0.08254,1.57186,0.99981,-0.01142,-0.01610,-0.00023,-0.00170,-0.00115,0.02172,
223384000000,0.04873,0.08120,1.57818,0.99982,-0.01120,-0.01552,0.00002,-0.00814,-0.00319,0.01727,
223778000000,0.04083,0.07853,1.58323,0.99980,-0.01176,-0.01594,0.00006,-0.01544,-0.00240,0.01302,
224166000000,0.03104,0.07737,1.59150,0.99983,-0.01036,-0.01554,0.00009,-0.01918,-0.00242,0.01804,
224463000000,0.02105,0.07784,1.59939,0.99980,-0.01188,-0.01589,0.00005,-0.02432,-0.00323,0.02389,
224864000000,0.00915,0.07624,1.60796,0.99981,-0.01213,-0.01541,0.00021,-0.02736,0.00031,0.02500,
225093000000,0.00086,0.07611,1.61340,0.99983,-0.01152,-0.01450,0.00046,-0.02659,0.00063,0.02233,
225476000000,-0.00996,0.07341,1.62212,0.99985,-0.00922,-0.01436,0.00077,-0.02090,-0.01017,0.02033,
225829000000,-0.01766,0.06728,1.62818,0.99985,-0.00917,-0.01468,0.00060,-0.01943,-0.01911,0.01772,
226061000000,-0.02218,0.06205,1.63110,0.99985,-0.00922,-0.01464,0.00039,-0.01850,-0.02129,0.01661,
226393000000,-0.02919,0.05371,1.63576,0.99986,-0.00921,-0.01386,0.00041,-0.01593,-0.02663,0.01450,
226762000000,-0.03560,0.04148,1.64123,0.99986,-0.00883,-0.01428,0.00050,-0.01422,-0.03452,0.01850,
227143000000,-0.04103,0.02715,1.64758,0.99986,-0.00763,-0.01518,0.00039,-0.01425,-0.03749,0.02146,
227363000000,-0.04537,0.01868,1.65067,0.99982,-0.01050,-0.01588,0.00021,-0.01981,-0.03520,0.01958,
227668000000,-0.05289,0.00912,1.66020,0.99984,-0.01026,-0.01490,0.00010,-0.01978,-0.02714,0.03107,
228017000000,-0.06335,-0.00164,1.66872,0.99981,-0.01031,-0.01630,0.00022,-0.02339,-0.02588,0.02407,
228310000000,-0.07258,-0.00885,1.67592,0.99980,-0.01120,-0.01687,0.00009,-0.03203,-0.02046,0.03114,
228684000000,-0.08955,-0.01526,1.68759,0.99982,-0.01166,-0.01510,0.00013,-0.03424,-0.00973,0.02825,
229171000000,-0.10734,-0.01991,1.70139,0.99980,-0.01079,-0.01695,0.00032,-0.02979,-0.00300,0.02525,
229562000000,-0.12425,-0.02164,1.71142,0.99983,-0.01120,-0.01472,0.00063,-0.03700,-0.00259,0.02544,
229932000000,-0.13990,-0.02478,1.72087,0.99980,-0.01076,-0.01676,0.00082,-0.03516,-0.00385,0.03451,
230336000000,-0.15893,-0.02661,1.80570,0.99988,-0.01026,-0.01171,-0.00002,-0.04304,0.00262,0.49495,
230671000000,-0.18676,-0.03230,2.10491,0.99986,-0.00919,-0.01423,0.00089,-0.06155,0.00075,1.32243,
231027000000,-0.22132,-0.04056,2.68394,0.99985,-0.00899,-0.01457,0.00101,-0.07961,0.00292,1.81601,
231382000000,-0.25705,-0.04366,3.35364,0.99985,-0.00862,-0.01471,0.00094,-0.08511,-0.00655,1.86425,
231648000000,-0.27722,-0.04693,3.83971,0.99988,-0.00800,-0.01347,0.00088,-0.08743,-0.01023,1.85817,
231992000000,-0.30554,-0.04936,4.49028,0.99985,-0.00790,-0.01504,0.00146,-0.08813,-0.01309,1.92728,
232335000000,-0.33111,-0.04828,5.16127,0.99985,-0.00829,-0.01541,0.00129,-0.08904,-0.00982,1.98029,
232579000000,-0.34908,-0.04679,5.64748,0.99983,-0.00808,-0.01626,0.00130,-0.09273,-0.00568,1.99581,
232791000000,-0.36392,-0.04646,6.07239,0.99983,-0.00800,-0.01682,0.00145,-0.09625,-0.00515,2.00656,
232951000000,-0.37693,-0.04340,6.39424,0.99982,-0.00878,-0.01698,0.00158,-0.09876,-0.00180,2.01608,
233150000000,-0.39113,-0.04327,6.79708,0.99983,-0.00860,-0.01626,0.00136,-0.09965,0.00112,2.02579,
233396000000,-0.41540,-0.03864,7.29629,0.99985,-0.00804,-0.01560,0.00140,-0.09890,0.00634,2.03313,
